GeneID	ID	DexseqFragment	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	riExonStart_0base	riExonEnd	exonBaseMean	dispersion	stat	pvalue	padj	Bnaive	CD8naive	log2fold_CD8naive_Bnaive	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.case_bnaive	countData.case_cd8naive	transcripts
ENSG00000019582.15	SE_26022	E013	CD74	chr5	-							26022	3301,4438,2563,6971,6559	21,5,6,13,22	146,378,522,191,72	2,0,0,0,0	188	100	1	1.0	0.988,0.998,0.996,0.997,0.994	0.975,1.0,1.0,1.0,1.0	-0.0	150404679	150404767	150402562	150402625	150405084	150405180			1678.35506722772	0.00330935213273794	0.479084260472916	0.488837402025333	0.935772803169144	33.088035653208	32.880049963311	-0.0278371444193368	chr5	150404680	150404767	88	-	2963,2906,2740,2282,3907	33,166,54,230,76	ENST00000517752.5, ENST00000009530.12, ENST00000518797.5, ENST00000522246.5, ENST00000353334.10
ENSG00000019582.15	SE_26023	E013	CD74	chr5	-							26023	1535,2199,1219,3440,3207	0,2,0,0,4	62,168,232,61,34	1,0,2,0,1	188	100	1	1.0	1.0,0.998,1.0,1.0,0.998	0.971,1.0,0.984,1.0,0.948	0.019	150404679	150404767	150402562	150402625	150406258	150406321			1678.35506722772	0.00330935213273794	0.479084260472916	0.488837402025333	0.935772803169144	33.088035653208	32.880049963311	-0.0278371444193368	chr5	150404680	150404767	88	-	2963,2906,2740,2282,3907	33,166,54,230,76	ENST00000517752.5, ENST00000009530.12, ENST00000518797.5, ENST00000522246.5, ENST00000353334.10
ENSG00000019582.15	SE_26024	E013	CD74	chr5	-							26024	1741,2268,1364,3623,3318	3,1,0,0,1	90,217,282,137,40	0,0,0,0,0	188	100	1	1.0	0.997,0.999,1.0,1.0,0.999	1.0,1.0,1.0,1.0,1.0	-0.001	150404679	150404767	150403120	150403312	150405084	150405180			1678.35506722772	0.00330935213273794	0.479084260472916	0.488837402025333	0.935772803169144	33.088035653208	32.880049963311	-0.0278371444193368	chr5	150404680	150404767	88	-	2963,2906,2740,2282,3907	33,166,54,230,76	ENST00000517752.5, ENST00000009530.12, ENST00000518797.5, ENST00000522246.5, ENST00000353334.10
ENSG00000019582.15	SE_26025	E013	CD74	chr5	-							26025	61,153,77,258,122	0,0,0,2,1	8,16,15,12,2	0,0,0,0,0	188	100	1	1.0	1.0,1.0,1.0,0.986,0.985	1.0,1.0,1.0,1.0,1.0	-0.006	150404679	150404767	150403120	150403312	150406258	150406321			1678.35506722772	0.00330935213273794	0.479084260472916	0.488837402025333	0.935772803169144	33.088035653208	32.880049963311	-0.0278371444193368	chr5	150404680	150404767	88	-	2963,2906,2740,2282,3907	33,166,54,230,76	ENST00000517752.5, ENST00000009530.12, ENST00000518797.5, ENST00000522246.5, ENST00000353334.10
ENSG00000019582.15	SE_26026	E014	CD74	chr5	-							26026	946,1193,745,1809,1675	0,2,0,0,4	45,93,156,37,17	1,0,2,0,1	196	100	1	1.0	1.0,0.997,1.0,1.0,0.995	0.958,1.0,0.975,1.0,0.897	0.032	150405084	150405180	150401698	150402625	150406258	150406321			1304.20463177352	0.00163478489325226	0.189284063720464	0.663513154140926	0.976960754583059	30.2516860248023	30.1607586389487	-0.0126077588314111	chr5	150405085	150405180	96	-	2447,2210,2101,1739,2947	30,125,43,180,59	ENST00000517752.5, ENST00000009530.12, ENST00000518797.5, ENST00000522246.5, ENST00000353334.10
ENSG00000019582.15	SE_26027	E014	CD74	chr5	-							26027	928,1189,739,1796,1654	0,0,0,2,1	43,93,156,37,17	0,0,0,0,0	196	100	1	1.0	1.0,1.0,1.0,0.998,0.999	1.0,1.0,1.0,1.0,1.0	-0.001	150405084	150405180	150403120	150403312	150406258	150406321			1304.20463177352	0.00163478489325226	0.189284063720464	0.663513154140926	0.976960754583059	30.2516860248023	30.1607586389487	-0.0126077588314111	chr5	150405085	150405180	96	-	2447,2210,2101,1739,2947	30,125,43,180,59	ENST00000517752.5, ENST00000009530.12, ENST00000518797.5, ENST00000522246.5, ENST00000353334.10
ENSG00000019582.15	SE_26028	E014	CD74	chr5	-							26028	2758,3517,2132,5450,5112	0,0,0,1,0	129,311,453,169,57	0,0,0,0,0	196	100	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	0.0	150405084	150405180	150404485	150404767	150406258	150406321			1304.20463177352	0.00163478489325226	0.189284063720464	0.663513154140926	0.976960754583059	30.2516860248023	30.1607586389487	-0.0126077588314111	chr5	150405085	150405180	96	-	2447,2210,2101,1739,2947	30,125,43,180,59	ENST00000517752.5, ENST00000009530.12, ENST00000518797.5, ENST00000522246.5, ENST00000353334.10
ENSG00000019582.15	SE_26029	E018	CD74	chr5	-							26029	1865,2507,1396,3721,3455	0,0,0,1,0	84,192,306,76,35	0,0,0,0,0	163	100	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	0.0	150406258	150406321	150405084	150405180	150406880	150406960			1039.13543401395	0.000166345278953135	2.1654840883225	0.141140169552627	0.733218188456521	27.066411978538	27.044756462389	-0.00316028465859652	chr5	150406259	150406321	63	-	1997,1649,1553,1402,2419	18,92,35,146,33	ENST00000523813.1, ENST00000353334.10, ENST00000517752.5, ENST00000524315.5, ENST00000377795.7, ENST00000517791.1, ENST00000009530.12, ENST00000518797.5, ENST00000522246.5, ENST00000523836.5, ENST00000523208.5
ENSG00000019582.15	SE_26030	E018	CD74	chr5	-							26030	468,625,420,922,844	1,2,0,1,0	23,48,89,27,12	0,0,0,0,0	163	100	1	1.0	0.997,0.995,1.0,0.998,1.0	1.0,1.0,1.0,1.0,1.0	-0.002	150406258	150406321	150405084	150405180	150412624	150412751			1039.13543401395	0.000166345278953135	2.1654840883225	0.141140169552627	0.733218188456521	27.066411978538	27.044756462389	-0.00316028465859652	chr5	150406259	150406321	63	-	1997,1649,1553,1402,2419	18,92,35,146,33	ENST00000523813.1, ENST00000353334.10, ENST00000517752.5, ENST00000524315.5, ENST00000377795.7, ENST00000517791.1, ENST00000009530.12, ENST00000518797.5, ENST00000522246.5, ENST00000523836.5, ENST00000523208.5
ENSG00000019582.15	SE_26032	E020	CD74	chr5	-							26032	2387,3224,1791,4459,4203	36,34,28,44,22	100,243,365,88,46	1,2,0,0,0	180	100	0.00346817264962	0.0870482365734764	0.974,0.981,0.973,0.983,0.991	0.982,0.985,1.0,1.0,1.0	-0.013	150406880	150406960	150405977	150406321	150407151	150407324			1096.43960876862	0.00651973422609855	12.2383451633362	0.000468173328631418	0.0538280803032806	28.7083241602342	25.3013320754467	-0.498115999544689	chr5	150406881	150406960	80	-	2231,1481,1397,1545,2657	10,75,34,120,26	ENST00000353334.10, ENST00000517752.5, ENST00000524315.5, ENST00000377795.7, ENST00000517791.1, ENST00000009530.12, ENST00000518797.5, ENST00000523836.5, ENST00000523208.5, ENST00000522153.1
ENSG00000019582.15	SE_26033	E020	CD74	chr5	-							26033	1282,1730,894,2586,2388	0,6,1,2,3	54,128,206,44,20	0,0,0,0,0	180	100	1	1.0	1.0,0.994,0.998,0.999,0.998	1.0,1.0,1.0,1.0,1.0	-0.002	150406880	150406960	150405977	150406321	150412624	150412732			1096.43960876862	0.00651973422609855	12.2383451633362	0.000468173328631418	0.0538280803032806	28.7083241602342	25.3013320754467	-0.498115999544689	chr5	150406881	150406960	80	-	2231,1481,1397,1545,2657	10,75,34,120,26	ENST00000353334.10, ENST00000517752.5, ENST00000524315.5, ENST00000377795.7, ENST00000517791.1, ENST00000009530.12, ENST00000518797.5, ENST00000523836.5, ENST00000523208.5, ENST00000522153.1
ENSG00000019582.15	SE_26034	E022	CD74	chr5	-							26034	6685,8672,4735,12483,12724	0,6,1,2,3	256,643,919,271,126	0,0,0,0,0	544	100	1	1.0	1.0,0.996,0.999,0.999,0.999	1.0,1.0,1.0,1.0,1.0	-0.001	150406880	150407324	150406038	150406321	150412624	150412912			2451.63282056164	0.00122534070877573	1.83096131552082	0.17601404188406	0.771482303377236	37.1797070797633	36.4700788413067	-0.0914918735633901	chr5	150407152	150407324	173	-	4489,3827,4049,3330,5739	56,214,100,309,103	ENST00000353334.10, ENST00000517752.5, ENST00000524315.5, ENST00000377795.7, ENST00000517791.1, ENST00000009530.12, ENST00000518797.5, ENST00000522246.5, ENST00000523836.5, ENST00000523208.5, ENST00000522153.1
ENSG00000019582.15	SE_26034	E021	CD74	chr5	-							26034	6685,8672,4735,12483,12724	0,6,1,2,3	256,643,919,271,126	0,0,0,0,0	544	100	1	1.0	1.0,0.996,0.999,0.999,0.999	1.0,1.0,1.0,1.0,1.0	-0.001	150406880	150407324	150406038	150406321	150412624	150412912			181.149693734704	0.113202250322997	3.74597086214166	0.0529349669448094	0.553943712702029	13.8463319735379	8.80733432781897	-1.39342206535278	chr5	150406961	150407151	191	-	545,120,109,234,412	1,10,1,9,3	ENST00000517791.1
ENSG00000019582.15	SE_26034	E020	CD74	chr5	-							26034	6685,8672,4735,12483,12724	0,6,1,2,3	256,643,919,271,126	0,0,0,0,0	544	100	1	1.0	1.0,0.996,0.999,0.999,0.999	1.0,1.0,1.0,1.0,1.0	-0.001	150406880	150407324	150406038	150406321	150412624	150412912			1096.43960876862	0.00651973422609855	12.2383451633362	0.000468173328631418	0.0538280803032806	28.7083241602342	25.3013320754467	-0.498115999544689	chr5	150406881	150406960	80	-	2231,1481,1397,1545,2657	10,75,34,120,26	ENST00000353334.10, ENST00000517752.5, ENST00000524315.5, ENST00000377795.7, ENST00000517791.1, ENST00000009530.12, ENST00000518797.5, ENST00000523836.5, ENST00000523208.5, ENST00000522153.1
ENSG00000019582.15	SE_26035	E022	CD74	chr5	-							26035	4725,6480,3592,9620,10075	0,6,1,2,3	200,495,690,217,102	0,0,0,0,0	273	100	1	1.0	1.0,0.997,0.999,0.999,0.999	1.0,1.0,1.0,1.0,1.0	-0.001	150407151	150407324	150406258	150406321	150412624	150412732			2451.63282056164	0.00122534070877573	1.83096131552082	0.17601404188406	0.771482303377236	37.1797070797633	36.4700788413067	-0.0914918735633901	chr5	150407152	150407324	173	-	4489,3827,4049,3330,5739	56,214,100,309,103	ENST00000353334.10, ENST00000517752.5, ENST00000524315.5, ENST00000377795.7, ENST00000517791.1, ENST00000009530.12, ENST00000518797.5, ENST00000522246.5, ENST00000523836.5, ENST00000523208.5, ENST00000522153.1
ENSG00000019582.15	SE_26036	E022	CD74	chr5	-							26036	5817,7974,4475,11491,11898	2,2,2,1,0	246,609,849,262,128	0,0,0,0,0	273	100	1	1.0	0.999,0.999,0.999,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.001	150407151	150407324	150406704	150406960	150412624	150412732			2451.63282056164	0.00122534070877573	1.83096131552082	0.17601404188406	0.771482303377236	37.1797070797633	36.4700788413067	-0.0914918735633901	chr5	150407152	150407324	173	-	4489,3827,4049,3330,5739	56,214,100,309,103	ENST00000353334.10, ENST00000517752.5, ENST00000524315.5, ENST00000377795.7, ENST00000517791.1, ENST00000009530.12, ENST00000518797.5, ENST00000522246.5, ENST00000523836.5, ENST00000523208.5, ENST00000522153.1
ENSG00000070756.16	SE_85040	E012	PABPC1	chr8	-							85040	389,507,267,1552,1124	11,16,16,18,60	3523,3093,1935,2028,2444	52,31,25,3,64	204	100	1.04488018238e-09	8.359476825782659e-07	0.945,0.94,0.891,0.977,0.902	0.971,0.98,0.974,0.997,0.949	-0.043	100704925	100705029	100704296	100704390	100705588	100705673			1016.21868705835	0.00142078543561326	12.1453628897107	0.00049210065663969	0.0554101272428715	37.3119238780048	38.893600867432	0.201891020136383	chr8	100704926	100704960	35	-	437,886,695,330,607	1528,2028,2065,1204,1211	ENST00000523636.5, ENST00000318607.10, ENST00000522387.5, ENST00000519004.5, ENST00000522658.5, ENST00000519848.1, ENST00000518293.5, ENST00000520868.5, ENST00000610907.1, ENST00000517990.5
ENSG00000070756.16	SE_85040	E011	PABPC1	chr8	-							85040	389,507,267,1552,1124	11,16,16,18,60	3523,3093,1935,2028,2444	52,31,25,3,64	204	100	1.04488018238e-09	8.359476825782659e-07	0.945,0.94,0.891,0.977,0.902	0.971,0.98,0.974,0.997,0.949	-0.043	100704925	100705029	100704296	100704390	100705588	100705673			1372.07243496006	0.00188827085473042	4.57702701897398	0.0324033879569125	0.464670386865452	41.151379619423	42.1898448710176	0.129508747959964	chr8	100704298	100704390	93	-	576,1240,985,487,838	2055,2624,2867,1585,1568	ENST00000523636.5, ENST00000318607.10, ENST00000522387.5, ENST00000519004.5, ENST00000522658.5, ENST00000518293.5, ENST00000520868.5, ENST00000610907.1, ENST00000517990.5
ENSG00000070756.16	SE_85041	E013	PABPC1	chr8	-							85041	767,1090,598,3263,2340	11,16,16,18,60	7296,6669,3982,4348,5203	52,31,25,3,64	231	100	7.86776532813e-10	6.568215741974962e-07	0.968,0.967,0.942,0.987,0.944	0.984,0.989,0.986,0.998,0.972	-0.024	100704925	100705056	100704113	100704390	100705588	100705672			1105.23169270557	0.00122009501379916	10.7876057804726	0.00102181959608192	0.0867400690767486	38.3816999541165	39.7827298460948	0.177573412810938	chr8	100704961	100705029	69	-	474,963,741,378,685	1661,2217,2201,1300,1312	ENST00000523636.5, ENST00000318607.10, ENST00000522387.5, ENST00000519004.5, ENST00000522658.5, ENST00000519848.1, ENST00000520868.5, ENST00000610907.1, ENST00000517990.5
ENSG00000070756.16	SE_85041	E012	PABPC1	chr8	-							85041	767,1090,598,3263,2340	11,16,16,18,60	7296,6669,3982,4348,5203	52,31,25,3,64	231	100	7.86776532813e-10	6.568215741974962e-07	0.968,0.967,0.942,0.987,0.944	0.984,0.989,0.986,0.998,0.972	-0.024	100704925	100705056	100704113	100704390	100705588	100705672			1016.21868705835	0.00142078543561326	12.1453628897107	0.00049210065663969	0.0554101272428715	37.3119238780048	38.893600867432	0.201891020136383	chr8	100704926	100704960	35	-	437,886,695,330,607	1528,2028,2065,1204,1211	ENST00000523636.5, ENST00000318607.10, ENST00000522387.5, ENST00000519004.5, ENST00000522658.5, ENST00000519848.1, ENST00000518293.5, ENST00000520868.5, ENST00000610907.1, ENST00000517990.5
ENSG00000070756.16	SE_85041	E011	PABPC1	chr8	-							85041	767,1090,598,3263,2340	11,16,16,18,60	7296,6669,3982,4348,5203	52,31,25,3,64	231	100	7.86776532813e-10	6.568215741974962e-07	0.968,0.967,0.942,0.987,0.944	0.984,0.989,0.986,0.998,0.972	-0.024	100704925	100705056	100704113	100704390	100705588	100705672			1372.07243496006	0.00188827085473042	4.57702701897398	0.0324033879569125	0.464670386865452	41.151379619423	42.1898448710176	0.129508747959964	chr8	100704298	100704390	93	-	576,1240,985,487,838	2055,2624,2867,1585,1568	ENST00000523636.5, ENST00000318607.10, ENST00000522387.5, ENST00000519004.5, ENST00000522658.5, ENST00000518293.5, ENST00000520868.5, ENST00000610907.1, ENST00000517990.5
ENSG00000070756.16	SE_85042	E020	PABPC1	chr8	-							85042	536,705,408,2165,1544	5,3,3,14,6	4825,4748,2419,2641,3393	18,14,11,14,6	255	100	0.414366297094	1.0	0.977,0.989,0.982,0.984,0.99	0.991,0.993,0.989,0.987,0.996	-0.007	100706650	100706805	100705588	100705673	100709132	100709223			1005.25669462265	0.00224947037208802	1.28509383622742	0.256954066637928	0.836745871315935	38.6592145037181	38.0712226253137	-0.074903242994262	chr8	100706723	100706779	57	-	590,903,662,394,691	1461,2000,1998,1006,1033	ENST00000318607.10, ENST00000522387.5, ENST00000519004.5, ENST00000522658.5, ENST00000517403.5, ENST00000518716.1, ENST00000520868.5, ENST00000519848.1, ENST00000517990.5
ENSG00000070756.16	SE_85042	E019	PABPC1	chr8	-							85042	536,705,408,2165,1544	5,3,3,14,6	4825,4748,2419,2641,3393	18,14,11,14,6	255	100	0.414366297094	1.0	0.977,0.989,0.982,0.984,0.99	0.991,0.993,0.989,0.987,0.996	-0.007	100706650	100706805	100705588	100705673	100709132	100709223			639.119668307697	0.00106669706698042	2.10179378196477	0.147126446143332	0.740393974109874	33.501747662827	33.0242414298908	-0.0637111601952842	chr8	100706703	100706722	20	-	346,609,409,274,441	893,1292,1201,665,695	ENST00000318607.10, ENST00000522387.5, ENST00000519004.5, ENST00000522658.5, ENST00000519596.5, ENST00000517403.5, ENST00000518716.1, ENST00000520868.5, ENST00000519848.1, ENST00000517990.5
ENSG00000070756.16	SE_85042	E018	PABPC1	chr8	-							85042	536,705,408,2165,1544	5,3,3,14,6	4825,4748,2419,2641,3393	18,14,11,14,6	255	100	0.414366297094	1.0	0.977,0.989,0.982,0.984,0.99	0.991,0.993,0.989,0.987,0.996	-0.007	100706650	100706805	100705588	100705673	100709132	100709223			666.661303322631	0.000686544820962389	3.27670583932547	0.0702698389808524	0.605764514050267	33.9404964332777	33.4595088920286	-0.0638709699871907	chr8	100706694	100706702	9	-	365,619,441,284,465	926,1343,1273,686,713	ENST00000318607.10, ENST00000522387.5, ENST00000519004.5, ENST00000522658.5, ENST00000519596.5, ENST00000517403.5, ENST00000520868.5, ENST00000519848.1, ENST00000517990.5
ENSG00000070756.16	SE_85042	E017	PABPC1	chr8	-							85042	536,705,408,2165,1544	5,3,3,14,6	4825,4748,2419,2641,3393	18,14,11,14,6	255	100	0.414366297094	1.0	0.977,0.989,0.982,0.984,0.99	0.991,0.993,0.989,0.987,0.996	-0.007	100706650	100706805	100705588	100705673	100709132	100709223			890.10356687246	0.000548933990695814	0.306977264189328	0.579541007339559	0.959269928098375	36.8226111380211	36.8317682018723	0.00118057297821572	chr8	100706651	100706693	43	-	465,812,593,355,601	1281,1810,1720,937,962	ENST00000318607.10, ENST00000522387.5, ENST00000519004.5, ENST00000522658.5, ENST00000517403.5, ENST00000520868.5, ENST00000519848.1, ENST00000517990.5
ENSG00000070756.16	SE_85042	E016	PABPC1	chr8	-							85042	536,705,408,2165,1544	5,3,3,14,6	4825,4748,2419,2641,3393	18,14,11,14,6	255	100	0.414366297094	1.0	0.977,0.989,0.982,0.984,0.99	0.991,0.993,0.989,0.987,0.996	-0.007	100706650	100706805	100705588	100705673	100709132	100709223			640.165007796793	0.000188752561416625	0.879315138281925	0.34838932611514	0.885704999484167	32.8143309859229	33.3806903282112	0.0757063549335317	chr8	100705673	100705673	1	-	318,573,438,235,418	956,1281,1269,686,714	ENST00000523636.5, ENST00000318607.10, ENST00000522387.5, ENST00000519004.5, ENST00000522658.5, ENST00000520868.5, ENST00000519848.1, ENST00000517990.5
ENSG00000070756.16	SE_85043	E023	PABPC1	chr8	-							85043	992,1257,764,3906,2929	0,0,2,0,0	8784,8047,4253,4445,6015	0,0,0,2,0	211	100	1	1.0	1.0,1.0,0.995,1.0,1.0	1.0,1.0,1.0,0.999,1.0	-0.001	100706886	100706997	100706650	100706805	100709132	100709223			1171.84756703859	0.00169410821307213	4.00165766995116	0.0454555374675755	0.524259344722916	40.6094973089682	39.7172605967742	-0.112276546085877	chr8	100706932	100706974	43	-	688,1051,824,462,830	1686,2287,2345,1138,1213	ENST00000522387.5, ENST00000318607.10, ENST00000519004.5, ENST00000522658.5, ENST00000517403.5, ENST00000518716.1, ENST00000519848.1
ENSG00000070756.16	SE_85043	E022	PABPC1	chr8	-							85043	992,1257,764,3906,2929	0,0,2,0,0	8784,8047,4253,4445,6015	0,0,0,2,0	211	100	1	1.0	1.0,1.0,0.995,1.0,1.0	1.0,1.0,1.0,0.999,1.0	-0.001	100706886	100706997	100706650	100706805	100709132	100709223			1131.0486703583	0.00240828635801538	3.2816842363672	0.0700570015399523	0.605192726570319	40.2605039358985	39.2888794769872	-0.122573156833701	chr8	100706887	100706931	45	-	661,988,786,468,802	1629,2171,2288,1122,1132	ENST00000318607.10, ENST00000522387.5, ENST00000519004.5, ENST00000522658.5, ENST00000517403.5, ENST00000518716.1, ENST00000520868.5, ENST00000519848.1
ENSG00000070756.16	SE_85043	E021	PABPC1	chr8	-							85043	992,1257,764,3906,2929	0,0,2,0,0	8784,8047,4253,4445,6015	0,0,0,2,0	211	100	1	1.0	1.0,1.0,0.995,1.0,1.0	1.0,1.0,1.0,0.999,1.0	-0.001	100706886	100706997	100706650	100706805	100709132	100709223			957.245162558347	0.00125957716889265	2.29255632478186	0.129995662348784	0.718834735851342	38.0560613965041	37.5070929723469	-0.0702389241730383	chr8	100706780	100706805	26	-	544,860,658,375,672	1415,1870,1898,948,1002	ENST00000318607.10, ENST00000522387.5, ENST00000519004.5, ENST00000522658.5, ENST00000517403.5, ENST00000518716.1, ENST00000520868.5, ENST00000519848.1
ENSG00000070756.16	SE_85044	E028	PABPC1	chr8	-							85044	966,1184,714,3518,2539	0,1,0,0,0	7757,7054,3657,4046,5177	5,2,5,2,10	315	100	1	1.0	1.0,0.997,1.0,1.0,1.0	0.998,0.999,0.996,0.998,0.994	0.002	100709458	100709673	100709135	100709223	100712361	100712457			1141.7576272914	0.00148871138007808	5.34115161844102	0.0208277094316369	0.392189772416724	40.3558801674846	39.3758881598307	-0.123555376239848	chr8	100709459	100709551	93	-	684,1053,788,460,794	1596,2152,2322,1112,1224	ENST00000519622.5, ENST00000523636.5, ENST00000522387.5, ENST00000318607.10, ENST00000519004.5, ENST00000519596.5, ENST00000517403.5, ENST00000518716.1, ENST00000519100.5, ENST00000610907.1
ENSG00000070756.16	SE_85044	E027	PABPC1	chr8	-							85044	966,1184,714,3518,2539	0,1,0,0,0	7757,7054,3657,4046,5177	5,2,5,2,10	315	100	1	1.0	1.0,0.997,1.0,1.0,1.0	0.998,0.999,0.996,0.998,0.994	0.002	100709458	100709673	100709135	100709223	100712361	100712457			1154.97062822965	0.00141363351254183	0.776303108092122	0.378274170775187	0.898448394595912	40.0578397224788	39.7223104724156	-0.0422953575097686	chr8	100709136	100709223	88	-	669,1040,795,446,746	1699,2221,2323,1179,1242	ENST00000519622.5, ENST00000523636.5, ENST00000522387.5, ENST00000318607.10, ENST00000519004.5, ENST00000517403.5, ENST00000518716.1, ENST00000610907.1
ENSG00000070756.16	SE_85045	E029	PABPC1	chr8	-							85045	1536,1940,1200,5931,4346	0,1,0,0,0	12560,11679,6122,6830,8573	5,2,5,2,10	373	100	1	1.0	1.0,0.998,1.0,1.0,1.0	0.999,0.999,0.997,0.999,0.996	0.002	100709458	100709731	100709132	100709223	100712361	100712404			1295.09796813019	0.000627904975995074	8.67905942464608	0.0032188706748857	0.166463263840505	41.6762296866281	40.8684814666126	-0.100963686170214	chr8	100709552	100709673	122	-	718,1255,924,526,885	1879,2397,2645,1262,1393	ENST00000519622.5, ENST00000523636.5, ENST00000522387.5, ENST00000318607.10, ENST00000519004.5, ENST00000519596.5, ENST00000518716.1, ENST00000519100.5, ENST00000610907.1
ENSG00000070756.16	SE_85045	E028	PABPC1	chr8	-							85045	1536,1940,1200,5931,4346	0,1,0,0,0	12560,11679,6122,6830,8573	5,2,5,2,10	373	100	1	1.0	1.0,0.998,1.0,1.0,1.0	0.999,0.999,0.997,0.999,0.996	0.002	100709458	100709731	100709132	100709223	100712361	100712404			1141.7576272914	0.00148871138007808	5.34115161844102	0.0208277094316369	0.392189772416724	40.3558801674846	39.3758881598307	-0.123555376239848	chr8	100709459	100709551	93	-	684,1053,788,460,794	1596,2152,2322,1112,1224	ENST00000519622.5, ENST00000523636.5, ENST00000522387.5, ENST00000318607.10, ENST00000519004.5, ENST00000519596.5, ENST00000517403.5, ENST00000518716.1, ENST00000519100.5, ENST00000610907.1
