Name	Length	EffectiveLength	PBMC1.CC7W2ANXX.SM2.120717p2.C2	PBMC1.CC7W2ANXX.SM2.120717p2.C6	PBMC1.CC7W2ANXX.SM2.120717p3.B6	PBMC1.CC7W2ANXX.SM2.120717p4.A11	PBMC1.CC7W2ANXX.SM2.120717p4.A3	PBMC1.CC7W2ANXX.SM2.120717p4.B1	PBMC1.CC7W2ANXX.SM2.120717p4.C8	PBMC1.CC7W2ANXX.SM2.120717p4.D5	PBMC1.CC7W2ANXX.SM2.120717p4.E2	PBMC1.CC7W2ANXX.SM2.120717p4.E3	PBMC1.CC7W2ANXX.SM2.120717p4.F5	PBMC1.CC7W2ANXX.SM2.120717p4.H11	PBMC1.CC7W2ANXX.SM2.120717p5.A10	PBMC1.CC7W2ANXX.SM2.120717p5.B5	PBMC1.CC7W2ANXX.SM2.120717p5.C12	PBMC1.CC7W2ANXX.SM2.120717p5.D11	PBMC1.CC7W2ANXX.SM2.120717p5.G1	PBMC1.CC7W2ANXX.SM2.120717p5.G10	PBMC1.CC7W2ANXX.SM2.120717p5.G2	PBMC1.CC7W2ANXX.SM2.120717p6.A12	PBMC1.CC7W2ANXX.SM2.120717p6.C8	PBMC1.CC7W2ANXX.SM2.120717p6.D11	PBMC1.CC7W2ANXX.SM2.120717p6.E10	PBMC1.CC7W2ANXX.SM2.120717p6.F10	PBMC1.CC7W2ANXX.SM2.120717p6.G7	PBMC2.CC86JANXX.SM2.011818p1.A11	PBMC2.CC86JANXX.SM2.011818p1.A8	PBMC2.CC86JANXX.SM2.011818p1.C4	PBMC2.CC86JANXX.SM2.011818p1.E9	PBMC2.CC86JANXX.SM2.011818p3.A10	PBMC2.CC86JANXX.SM2.011818p3.B8	PBMC2.CC86JANXX.SM2.011818p3.C7	PBMC2.CC86JANXX.SM2.011818p3.D10	PBMC2.CC86JANXX.SM2.011818p3.E6	PBMC2.CC86JANXX.SM2.011818p3.F7	PBMC2.CC86JANXX.SM2.011818p3.F9	PBMC2.CC86JANXX.SM2.011818p3.G10	PBMC2.CC86JANXX.SM2.011818p3.G3	PBMC2.CC86JANXX.SM2.011818p3.H4	PBMC2.CC86JANXX.SM2.011818p4.A11	PBMC2.CC86JANXX.SM2.011818p4.A4	PBMC2.CC86JANXX.SM2.011818p4.A5	PBMC2.CC86JANXX.SM2.011818p4.A9	PBMC2.CC86JANXX.SM2.011818p4.B12	PBMC2.CC86JANXX.SM2.011818p4.B3	PBMC2.CC86JANXX.SM2.011818p4.C1	PBMC2.CC86JANXX.SM2.011818p4.C2	PBMC2.CC86JANXX.SM2.011818p4.C4	PBMC2.CC86JANXX.SM2.011818p4.C6	PBMC2.CC86JANXX.SM2.011818p4.D11	PBMC2.CC86JANXX.SM2.011818p4.D2	PBMC2.CC86JANXX.SM2.011818p4.D3	PBMC2.CC86JANXX.SM2.011818p4.E1	PBMC2.CC86JANXX.SM2.011818p4.E11	PBMC2.CC86JANXX.SM2.011818p4.E7	PBMC2.CC86JANXX.SM2.011818p4.F10	PBMC2.CC86JANXX.SM2.011818p4.F3	PBMC2.CC86JANXX.SM2.011818p4.F4	PBMC2.CC86JANXX.SM2.011818p4.F7	PBMC2.CC86JANXX.SM2.011818p4.G3	PBMC2.CC86JANXX.SM2.011818p4.G9	PBMC2.CC86JANXX.SM2.011818p4.H10	PBMC2.CC86JANXX.SM2.011818p4.H8	PBMC2.CC86JANXX.SM2.011818p5.A10	PBMC2.CC86JANXX.SM2.011818p5.A4	PBMC2.CC86JANXX.SM2.011818p5.B1	PBMC2.CC86JANXX.SM2.011818p5.B12	PBMC2.CC86JANXX.SM2.011818p5.B4	PBMC2.CC86JANXX.SM2.011818p5.C11	PBMC2.CC86JANXX.SM2.011818p5.C2	PBMC2.CC86JANXX.SM2.011818p5.C3	PBMC2.CC86JANXX.SM2.011818p5.D10	PBMC2.CC86JANXX.SM2.011818p5.E10	PBMC2.CC86JANXX.SM2.011818p5.E11	PBMC2.CC86JANXX.SM2.011818p5.E3	PBMC2.CC86JANXX.SM2.011818p5.E8	PBMC2.CC86JANXX.SM2.011818p5.E9	PBMC2.CC86JANXX.SM2.011818p5.G6	PBMC2.CC86JANXX.SM2.011818p5.G9	PBMC2.CC86JANXX.SM2.011818p5.H8
ENST00000202773.13|ENSG00000089009.15|OTTHUMG00000169685.4|OTTHUMT00000405421.1|RPL6-201|RPL6|947|protein_coding|	947	621.228	1282.15	1212.93	1080	811.459	753.204	1039.79	768.845	617.73	1063	687.611	1494.57	369.552	1271.29	1905.85	626.847	1127.21	1035.67	503.319	5110.51	1216.93	2201.29	1368.52	645.983	1370.85	533.114	602.743	358.39	366.926	806.288	350.886	371.095	441.181	835.024	697.632	681.772	898.967	1380.19	746.917	563.285	152.882	226.742	163.776	562.598	392.886	310.546	609.816	410.107	226.293	659.354	88.9429	816.862	648.887	651.598	524.432	313.834	225.467	430.572	555.227	856.629	252.026	974.481	875.253	874.845	730.175	519.431	651.072	330.479	105.103	912.561	1090.14	232.363	826.996	606.129	589.592	759.92	257.044	241	87.548	939.86	825.556
ENST00000424576.6|ENSG00000089009.15|OTTHUMG00000169685.4|OTTHUMT00000405422.1|RPL6-202|RPL6|1074|protein_coding|	1074	746.766	0	4.0628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.599	0	0	0	0	0	0	0	0	4.9405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.11456	0	0	0	0	0	0	0	0	0	0
ENST00000550566.6|ENSG00000089009.15|OTTHUMG00000169685.4|OTTHUMT00000405433.2|RPL6-208|RPL6|1014|protein_coding|	1014	686.766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.16	0	0	0	0	0	0	0	0	0	4.35502	0	0	0	0	0	0	0	0	0	76.3697	0	0	0	0	0	0	0	0	0	0
ENST00000548343.1|ENSG00000089009.15|OTTHUMG00000169685.4|OTTHUMT00000405432.2|RPL6-204|RPL6|612|protein_coding|	612	298.594	0	0	0	0	0	0	0	0	0	0	0	0	1.2404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18543	0	0	0	19.3384	0	0	0	0	0	0	0	0	0	2.60318	0	0	0	0	0	0	0	0	0	49.3768	0	0	0	0	0	0	0	0	0	0
ENST00000551150.5|ENSG00000089157.16|OTTHUMG00000169317.10|OTTHUMT00000403448.3|RPLP0-219|RPLP0|1344|protein_coding|	1344	1016.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.3817	0	0	0	0	83.2537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000392514.9|ENSG00000089157.16|OTTHUMG00000169317.10|OTTHUMT00000403450.3|RPLP0-203|RPLP0|1105|protein_coding|	1105	777.766	1245.37	2750.96	753.347	2660.27	1185.13	503.601	1340.65	2084.21	117.881	68	4998.93	2522.31	1762.23	2253.38	2039.85	342.977	797.234	2944.42	2094.81	1268.07	2084.29	792.017	1158.99	2557.07	1292.13	1071.98	300.216	243.718	608.783	294.286	210.162	443.624	557.247	886.026	457.996	473.022	722.428	105.224	950.608	261.353	446.475	663.082	687.154	707.17	556.953	748.674	382.171	115.226	207	115.557	693.291	197.947	404	233.348	302	496.613	596.799	527.106	2748.5	280	1343	1679.29	378.73	621.305	726.823	16.2756	664.662	600.921	680.61	681.07	417.996	667.557	344.401	1248.76	1240.16	568.593	586	57.993	826.593	534.92
ENST00000552292.5|ENSG00000089157.16|OTTHUMG00000169317.10|OTTHUMT00000403463.2|RPLP0-225|RPLP0|720|protein_coding|	720	398.857	0	0	0	0	0	0	0	0	11.2655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.1202	0	0	0	0	0	1.30673	9.34484	0	0	0	45.84	0	0	0	0	0	0	20.0213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.8613	0	85.1888	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000313104.9|ENSG00000089157.16|OTTHUMG00000169317.10|OTTHUMT00000403449.1|RPLP0-202|RPLP0|912|protein_coding|	912	586.602	178.405	0	38.4936	0	0	0	0	0	291.258	0	0	0	3.13923	0	112.265	0	0	0	0	96.7826	0	0	0	99.3705	0	81.5098	0	0	0	0	0	45.6908	0	105.411	0	0	0	0	28.1592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202.876	0	0	11.9265	0	81.4296	0	0	33.9766	0	41.3336	0	0	49.8268	0	0	0	0	0	0	0	2.81992	0	0	0	0	0
ENST00000546989.5|ENSG00000089157.16|OTTHUMG00000169317.10|OTTHUMT00000403464.2|RPLP0-205|RPLP0|993|protein_coding|	993	666.611	0	0	0	0	0	0	0	182.784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.0661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27	0	14.5444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000228306.8|ENSG00000089157.16|OTTHUMG00000169317.10|-|RPLP0-201|RPLP0|1257|protein_coding|	1257	929.766	92.6429	0	0	99.9673	0	0	51.9239	0	0	0	0.819016	0	128.067	0	4.87909	0	0	175.815	265.028	122.143	10.1427	6.80744e-05	0	0	68.2666	33.076	0	0	0	5.58853	27.498	70.6846	45.829	0	0	25.1485	84.5352	0	54.3625	0	0	45.6101	35.031	0	0	49.7136	128.635	0	0	0	0	29.3832	0	0	0	0	16.808	18.3425	10.5827	0	0	5.12551	0	23.5868	105.597	0	0	146.482	4.67573	0	0	1.2119e-07	82.5647	60.239	0	0	0	0	0	35.3555
ENST00000550856.5|ENSG00000089157.16|OTTHUMG00000169317.10|OTTHUMT00000403467.2|RPLP0-218|RPLP0|1003|protein_coding|	1003	675.766	7.65823e-06	0	0	61.7604	0	0	0	0	0	0	6.39401	0	0	0	0.000215314	0	0	1.61269e-07	0.537942	2.73901e-08	0	0	0	0	0	39.2453	0	0	0	0.125573	0	7.12036e-06	23.8816	0	0	4.62802e-07	0.0353962	0	0	0	0	8.03091e-05	37.7511	0	0	2.22496e-07	2.66851e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32826e-05	0	0	0	0	0	0.594978	3.04878e-05	0	0	75.4428	1.03275	1.2588e-06	0	0	0	0	0	0
ENST00000536769.1|ENSG00000150991.15|OTTHUMG00000044421.6|OTTHUMT00000400177.2|UBC-205|UBC|3745|protein_coding|	3745	3417.77	0	0	0	0	0	0	0	2.32495	0	4.54959	0	0	0	0	0	0	0	0	0	258.203	0	0	0	4.65537	0	0	146.475	0	0	0	71.1966	30	137.567	0	0	53.0881	0	141.343	0	8.46262	4.67476	0	0	73.2076	0	0	0	186.931	0	0	0	64.1703	0	0	0	0	4.53565	0	13.2637	0	0	0	69.6918	0	0	0	86.6941	0	0	0	199.521	0	0	2.19189	0	115.275	0	0	94.6816	0
ENST00000339647.6|ENSG00000150991.15|OTTHUMG00000044421.6|OTTHUMT00000400183.3|UBC-201|UBC|2193|protein_coding|	2193	1865.77	1695.53	4249.99	470.547	2649.51	1802.7	1910.94	1664.36	2321.48	4831.51	3059.91	1398.55	0	1933.78	2132.88	3470.98	817.748	753.609	2963.86	1517.91	1044.19	747.53	1824.92	2846.04	6470.25	1218.48	114.316	347.924	744.506	563.389	841.305	229.155	0	555.353	0	1531.75	1238.64	1948.17	738.815	543	209.404	375.025	241.61	804.128	1301.08	126.618	275.664	577.399	515.489	505.045	211.15	292.409	483.346	891.344	342.931	916.486	1247.03	312.854	274	183.666	242.399	1852	1103.8	977.726	1863.25	768.442	858.651	1090.64	857.846	773.546	712.094	741.316	112.767	1027.09	1596.1	116.149	649.465	2.99874	0	1427.56	791.524
ENST00000538617.5|ENSG00000150991.15|OTTHUMG00000044421.6|OTTHUMT00000400179.1|UBC-206|UBC|1303|protein_coding|	1303	975.766	95.7526	246.571	121.453	336.494	331.884	10.8463	11.4243	242.488	163.967	257.471	22.9709	0	47.3638	162.397	292.484	76.2127	189.149	137.252	111.653	0.0635915	21.9362	36.1398	26.0116	373.588	80.9129	0.684067	0	60.2	17.5816	126.693	35.3884	0	56.0381	0	85.069	0	47.0543	28.0404	0	41.4602	74.4909	14.4604	62.5347	22.158	93.3821	9.87016e-05	88.6008	27.9474	34.5283	15.7744	40.4999	100.075	68.4402	17.94	163.765	57.5263	63.5639	0	90.0702	26.8004	310.159	89.715	153.674	24.4437	1.18414	33.3323	0	0	2.25621	17.9242	38.8788	13.4048	42.6305	119.534	0	18.49	3.43523	0	0.0944666	0
ENST00000541272.1|ENSG00000150991.15|OTTHUMG00000044421.6|OTTHUMT00000400185.3|UBC-209|UBC|582|protein_coding|	582	272.041	11.7216	107.442	0	0	16.952	27.2185	48.2157	50.6274	78.5193	63.6517	55.4796	0	65.8592	16.7233	37.536	19.448	13.2423	54.8906	10.4386	37.5469	9.13675	29.0661	52.948	29.1157	17.6036	0	0	18.4643	13.0292	10.3816	4.43407	0	10.8879	0	18.0005	22.2739	8.22728	0	0	0	3.80946	0	6.33737	17.4924	0	9.75891	0	0	6.42668	9.076	14.2887	0	13.2155	0	19.749	8.44512	2.04645	0	0	9.95374	44.5093	22.0947	19.345	47.0738	10.669	8.71891	3.77883	9.15366	2.19741	8.98182	24.965	2.82833	8.27759	26.1754	1.39944e-06	24.7698	0.566029	0	19.5733	16.4755
ENST00000540351.1|ENSG00000150991.15|OTTHUMG00000044421.6|OTTHUMT00000400186.3|UBC-207|UBC|622|protein_coding|	622	307.447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.4377	0	0	0	0	0	15.2668	0	0	0	0	11.8459	0	0	0	0	0	1.45379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.8357	0	0	0	24.5175	0	0	0	0	0	0	0	0	0	0	0	0.762813	0
ENST00000541645.1|ENSG00000150991.15|OTTHUMG00000044421.6|OTTHUMT00000400187.3|UBC-210|UBC|548|protein_coding|	548	243.249	0	0	0	0	0	0	0	10.3668	0	0	0	0	0	0	0	0	0	0	0	0	13.3966	0.00706717	0	0	0	0	0	0.479425	0	0	0.82567	0	26.6545	0	0	0	0	1.84195e-08	0	0	0	3.92992	0	0	0	7.9217	0	9.78311	0	0	0	2.79559	0	7.12903	0	0	0	0	0	10.8469	0	0	2.27212	0	0	5.29793	0.0126082	0	0	0	0	0	0	0	0.92975	0	0	0	2.22682	0
ENST00000535131.1|ENSG00000150991.15|OTTHUMG00000044421.6|OTTHUMT00000400188.3|UBC-202|UBC|563|protein_coding|	563	255.849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04683	0	0	1.15593	0	0	0	0	0	6.23331	0	0	0	0	0.955325	0	0	0	0	0	2.60788	0	0	0	8.84954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45476	0	0	0	23.4433	0	0	0	4.31907	0	0	0	0	0	0	0	12.102	0
ENST00000530705.6|ENSG00000133112.17|OTTHUMG00000016845.7|OTTHUMT00000044758.4|TPT1-212|TPT1|4548|protein_coding|	4548	4220.77	67.8391	99.4332	0	40.8449	46.3665	70.6004	47.1463	80.3744	47.994	70.1246	78.3854	113.989	70.1146	0	70.4532	47.4309	40.7935	36.0732	55.6923	31.8366	146.671	23.0168	63.8813	41.8334	101.127	4.56424	29.4037	21.2421	25.0489	11.7253	25.0795	47.7478	57.3534	38.2635	60.4481	70.3107	169.965	89.6061	141.426	41.6814	27.5011	11.3859	27.496	34.5525	22.9723	60.8918	22.2396	25.6515	23.2468	38.6701	38.7394	0	19.0109	32.6292	51.3387	77.0976	0	35.3006	94.2404	0	59.27	134.631	36.0036	62.0528	63.4783	28.5783	48.9068	45.7062	44.4896	55.6152	20.5771	69.4791	37.0883	49.3435	36.8235	63.9232	36.4802	30.0247	68.8709	78.4329
ENST00000616577.4|ENSG00000133112.17|OTTHUMG00000016845.7|-|TPT1-214|TPT1|4814|protein_coding|	4814	4486.77	0	0	75.6953	255.949	0	0	0	0	0	21.8867	0	0	0	45.014	0	13.9959	0	9.29792	0	24.6863	0	13.0931	40.1926	0	0	80.4491	0	0	0	16.5116	0	0	0	0	0	0	0	0	0	0	0	0	0	28.9024	0	0	0	0	0	0	5.97197	8.91177	0	0	0	0	15.081	0	6.23639	19.2683	0	0	38.6341	0	0	0	0	0	0	0	38.4367	0	0	10.3488	0	0	0	0	0	0
ENST00000379056.5|ENSG00000133112.17|OTTHUMG00000016845.7|OTTHUMT00000044759.2|TPT1-203|TPT1|1101|protein_coding|	1101	773.766	305.072	304.82	550.74	1602.01	226.863	1404.93	223.547	559.189	200.353	381.272	788.037	1079.37	479.127	200.734	563.381	604.242	425.551	252.532	310.964	869.422	827.032	235.501	1029.25	283.871	611.459	139.649	505.14	103.195	422.304	182.532	127.123	460.144	214.486	167.584	405.988	483.511	815.299	699.41	570.469	232.248	38.5757	44.4426	126.024	285.754	220.822	562.185	249.993	223.407	130.461	359.991	231.381	12.8144	146.589	259.206	218.11	707.832	83.1136	304.492	792.064	81.8061	346.825	726.909	534.58	353.011	376.264	363.531	529.521	137.579	324.079	520.081	350.203	617.648	488.714	342.966	378.3	465.532	509.646	123.488	255.628	622.911
ENST00000530245.5|ENSG00000133112.17|OTTHUMG00000016845.7|OTTHUMT00000388143.1|TPT1-211|TPT1|530|protein_coding|	530	228.317	0	0	0	92.0361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.8802	0	0	0	0	0	0	0	0	0	0	1.51349	0	0	0	0	1.79656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65492	0	0	0	0	0	1.39521	0	0	0	0	0	0	0	7.27954	0	54.288	0	0	0	0	0	0	0
ENST00000379060.8|ENSG00000133112.17|OTTHUMG00000016845.7|OTTHUMT00000388144.2|TPT1-204|TPT1|764|protein_coding|	764	441.41	1383.06	1397.43	1133.85	3054.64	598.636	2548.23	789.637	1156.18	1022.41	1417.97	1591.64	1959.09	1367.69	1042.68	1073.82	997.991	1265.28	1373.51	2099.88	1540.13	1289.21	607.79	1559.74	490.146	1492.03	545.639	236.426	396.12	336.853	389.887	290.276	616.022	986.768	739.472	951.075	715.25	1174.4	1410.2	1772.8	368.863	313.728	221.273	413.087	512.272	345.926	754.129	175.292	252.463	456.082	204.544	767.509	222.895	392.125	293.63	867.619	634.841	255.439	337.821	1183.84	175.031	1178.04	1488.66	777.2	743.104	613.146	632.023	849.565	455.263	804.788	802.8	857.715	684.825	447.648	593.892	554.242	963.171	443.209	573.421	932.155	1060.74
ENST00000309246.9|ENSG00000133112.17|OTTHUMG00000016845.7|OTTHUMT00000044761.1|TPT1-201|TPT1|1008|protein_coding|	1008	680.766	262.262	291.631	214.927	483.273	183.087	387.522	194.202	276.913	272.092	280.494	328.516	322.814	284.866	213.557	272.131	304.714	152.549	222.15	333.052	250.17	330.988	163.036	396.698	268.392	390.798	120.018	65.5997	54.0883	91.8401	77.2722	59.8103	100.404	168.789	124.164	157.34	144.665	223.751	300.581	260.757	79.1424	49.6531	49.5793	67.3896	101.736	99.3043	191.143	33.3351	52.5866	55.8488	70.4148	112.01	85.6145	65.9561	83.9446	178.525	126.841	61.5299	83.3022	303.12	70.5559	252.877	322.679	202.957	131.49	118.908	127.169	185.879	83.1427	153.657	205.831	182.934	145.24	222.966	172.573	141.501	233.4	134.459	101.665	167.092	263.725
ENST00000527226.2|ENSG00000133112.17|OTTHUMG00000016845.7|OTTHUMT00000388145.3|TPT1-208|TPT1|613|protein_coding|	613	299.479	287.295	349.119	203.924	180.184	102.159	93.5835	197.439	136.618	361.31	202.382	223.582	20.884	167.864	240.206	203.754	189.498	202.184	183.11	181.41	70.2495	151.189	138.037	137.848	473.937	309.247	74.443	31.2818	38.801	29.9188	64.8655	28.6573	36.801	97.9385	97.1679	111.473	43.3376	55.0563	172.133	122.852	31.5313	31.9819	47.7916	45.3845	17.6192	63.8507	47.6739	0	14.1894	56.7923	39.7749	86.0337	33.385	28.9116	24.9869	128.429	19.9613	35.2062	10.8051	96.3951	31.1581	245.272	153.438	67.2528	22.805	26.2492	45.4864	61.3505	34.6705	70.3226	78.0574	78.0207	83.7072	54.5245	71.224	4.82372	101.809	49.1589	75.3441	37.8112	108.723
ENST00000544417.5|ENSG00000166710.20|OTTHUMG00000131247.4|-|B2M-202|B2M|933|protein_coding|	933	607.388	637.993	1009.75	624.424	903.482	285.734	304.975	424.321	779.677	155.342	945.308	377.124	874.452	372.895	188.381	202.122	82.1312	36.4502	162.389	276.719	486.892	595.681	91.9184	931.522	227.849	239.798	805.447	1720.9	339.614	608.786	1268.04	305.622	1117.01	1158.4	916.559	1236.07	1588.69	1614.7	1091.5	2432.95	920.531	916.063	538.997	916.492	1423.52	141.803	889.745	720.779	312.07	612.356	340	1115.01	218.611	933.255	296.911	1099.11	1314.88	125.082	786.617	3357.59	77.307	1103.19	1301.04	1170.61	2573.06	615.532	882.805	1149.23	1830.56	1454.99	1485.16	74.9189	418.082	1208.17	1068.65	856.587	1489.49	1210.1	680.72	2129.95	687.058
ENST00000559916.1|ENSG00000166710.20|OTTHUMG00000131247.4|OTTHUMT00000415957.1|B2M-207|B2M|1081|protein_coding|	1081	753.766	59.6767	0	0	0	0	0	188.35	0	24.1635	0	0	0	0	0	0	0	0	1.4039	0	54.4866	1.32776	0	0	0	103.131	85.6443	157.301	201.831	87.9138	62.7605	0	88.691	120.311	0	57.3541	0	72.288	0	0	0	161.016	0	0	225.499	0	0	0	0	0	212.369	0	97.7194	0	0	0	78.9224	0	74.1383	0	82.3099	0	0	114.866	0	0	211.314	0	0	176.319	108.185	0	78.9174	87.2849	15.8018	0	0	110.239	0	168.113	78.5379
ENST00000648006.2|ENSG00000166710.20|OTTHUMG00000131247.4|OTTHUMT00000498664.1|B2M-214|B2M|1675|protein_coding|	1675	1347.77	68.3465	195.642	169.988	336.943	26.6325	179.647	237.517	297.82	21.7202	296.42	161.856	325.317	118.101	36.8271	23.7043	46.6985	23.7537	64.2588	124.079	280.448	165.34	68.6977	285.102	37.828	80.9361	349.319	369.858	77.9962	135.88	466.114	55.2807	222.178	347.15	218.881	232.9	337.822	373.799	268.673	503.896	126.538	226.906	146.919	240.556	524.62	32.5791	104.686	55.1999	78.2632	129.677	76.8273	206.981	26.5222	270.01	107.917	242.583	375.121	34.6566	366.275	1058.93	24.8738	320.608	300.936	205.334	599.277	125.192	280.334	230.756	395.903	296.34	230.114	18.3506	116.584	278.37	149.966	185.424	388.438	877.106	150.707	505.828	150.387
ENST00000307961.11|ENSG00000174444.15|OTTHUMG00000133193.5|OTTHUMT00000256903.4|RPL4-201|RPL4|2741|protein_coding|	2741	2413.77	55.7217	219.135	9.94163	0	7.9223	0	0	105.782	3.92612	232.602	0	7.85733	0	76.1172	40.2424	14.4964	32.1054	0	37.5689	0	10.6717	10.7074	0	70.5502	5.51104	34.8635	51.045	11.7865	0	4.12326	15.5551	0	28.2625	0	60.2302	11.7864	39.565	4.13278	24.4949	12.6686	34.0213	4.02817	4.14904	154.613	0	15.9955	28.1564	0	28.5664	0	10.6099	3.68771	0	11.038	0	0	4.01588	3.95635	45.1783	6.75127	0	21.9883	47.1462	7.83686	6.11912	5.27191	6.80818	11.387	30.9934	454.9	8.65751	9.77281	10.7265	176.529	46.4801	20.4679	3.85191	13.3512	15.5978	14.6361
ENST00000568588.5|ENSG00000174444.15|OTTHUMG00000133193.5|OTTHUMT00000420737.1|RPL4-215|RPL4|1864|protein_coding|	1864	1536.77	1244.89	1243.83	71.8334	1294.81	475.798	319.088	1363.4	1688.88	776.957	1228.07	292.065	603.71	496.658	1105.68	1017.22	345.16	729.206	1035.11	1656.39	74.0209	1409.49	484.497	1111.28	1113.08	374.581	655.474	808.833	358.542	712.966	377.356	149.374	181.086	590.254	172.405	712.975	924.991	772.816	552.227	821.827	430.172	388.384	361.551	362.436	660.857	106.499	1126.49	426.865	351.901	328.493	106.825	740.725	754.368	751.98	762.8	529.014	568.892	230.05	1200.9	1455.85	165.411	795.982	1304.23	1537.27	633.895	562.338	522.069	594.765	575.484	754.987	691.937	228.417	1069.35	1069.7	936.59	1166.86	927.567	854.856	511.97	275.763	485.156
ENST00000569696.5|ENSG00000174444.15|OTTHUMG00000133193.5|OTTHUMT00000420739.2|RPL4-217|RPL4|569|protein_coding|	569	260.978	57.574	0	0	0	0	0	5.27257	0	0	0	0	0	0	0.0747701	0	0	22.5125	0	0	0	0	0.599882	0	0	19.7112	0	0	0	6.13964	0	3.79681	0	0	0	0	22.8142	0	0	0.136354	4.46603	0	6.983	0	0	0	0.00316396	5.84668	0	6.53087	0	0	60.3746	3.04726	0	35.1345	14.2915	18.5165	0.890976	0	0	0	14.2325	0	0.543937	0	0	0	3.68148	0	0	1.44487	5.45019	0	0	0.955734	0	0	0	0	1.09645e-07
ENST00000569438.2|ENSG00000174444.15|OTTHUMG00000133193.5|OTTHUMT00000420746.2|RPL4-216|RPL4|565|protein_coding|	565	257.533	24.7947	177.825	1.87825e-08	4.22691	0	0	8.05931	13.2176	0	0	0	0	0.0013177	6.71985e-05	0	0	0	0	1.39891	9.52027	8.66574	16.6322	19.6466	0.506967	17.7488	10.9497	0	6.66562	3.70341e-05	13.224	0	4.90194	13.1382	10.0783	0	0	0	17.6217	0	8.98391	0	0.116712	0	5.19591	22.7687	3.04713e-08	0	0	0	5.8311	0	54.5989	0	0	0	24.6523	34.494	0	0	49.9619	13.4902	42.6099	0	0	0	0	5.36475	0	0	0	0	5.42956e-05	0	0	23.6392	3.53577e-06	0.845142	0	0	14.0873
ENST00000357790.5|ENSG00000137818.12|OTTHUMG00000172087.3|OTTHUMT00000345441.2|RPLP1-202|RPLP1|445|protein_coding|	445	163.751	247.437	263	136.682	186.585	228.742	336.357	279.302	490.398	297.673	385.15	328.105	282.283	356.984	292.115	162.81	121.881	124.067	343.329	533.946	158.123	301.55	216.941	498.1	418.922	266.052	296.948	105.99	48.8295	257.67	131.177	25.3424	27.1679	80.9609	35.9486	284.348	297.338	223.736	295.48	227.406	68.1192	41.5895	31.2651	80.4933	102.687	49.3965	114.829	127.572	46.7051	83.1204	119.236	145.739	129.599	50.6899	85.3576	107.658	49.0802	29.6721	23.6455	342.582	68.6505	154.578	90.8454	121.216	187.166	74.5049	233.027	118.26	41.9092	137.293	330.619	85.3132	179.968	107.509	217.653	78.3983	375.068	64.5842	106.367	132.537	191.371
ENST00000260379.11|ENSG00000137818.12|OTTHUMG00000172087.3|OTTHUMT00000257195.4|RPLP1-201|RPLP1|1174|protein_coding|	1174	846.766	612.563	798	267.332	256.415	321.796	600.342	484.041	700.127	423.327	520.201	420.915	400.919	629.053	573.885	222.142	183.119	277.926	559.802	601.06	262.12	463.186	376.174	667.961	654.146	652.359	404.399	177.279	96.4844	407.33	195.241	36.6576	43.8321	85.0391	76.8705	529.652	454.662	329.776	520.52	313.336	64.8607	80.4105	48.7349	120.507	143.271	127.604	197.641	185.406	65.8467	155.347	165.116	221.261	392.401	85.3101	168.245	159.75	66.9197	170.328	20.8213	598.798	189.349	243.15	127.873	191.247	211.834	77.7646	387.745	252.96	33.0671	146.707	426.557	124.289	200.503	177.737	374.971	109.721	450.966	152.416	119.986	192.998	232.911
